c Esto es un archivo con instancias para grafos. 
p did 150
e 7 119 6.67852177329
e 7 120 185.718794936
e 7 121 135.12650132
e 7 122 78.2417728995
e 7 123 295.967105313
e 7 124 295.844010594
e 7 125 8.24651767295
e 7 126 63.5218870585
e 7 127 296.718087221
e 7 128 102.408794781
e 7 129 49.3746769828
e 7 130 114.55391668
e 7 131 173.323334602
e 7 132 119.349354601
e 7 133 187.334095539
e 7 134 6.59061259869
e 7 135 210.83244373
e 7 136 38.7416742483
e 7 137 133.726813736
e 7 138 264.078724892
e 7 139 199.853400381
e 7 140 33.4687285543
e 7 141 176.980849806
e 7 142 288.395028638
e 7 143 210.366056123
e 7 144 55.4316150719
e 7 145 103.98018321
e 7 146 9.68304648943
e 7 147 70.6056549137
e 7 148 216.867803957
e 7 149 215.295340235
e 8 9 32.9323425353
e 8 10 148.061208528
e 8 11 169.494651265
e 8 12 115.555773846
e 8 13 4.72166095345
e 8 14 273.943488403
e 8 15 240.925118147
e 8 16 182.596832541
e 8 17 189.97983128
e 8 18 202.258183375
e 8 19 172.027370654
e 8 20 105.12924983
e 8 21 4.8199461167
e 8 22 52.3754011305
e 8 23 93.4674996937
e 8 24 86.5109051054
e 8 25 225.908421678
e 8 26 95.2327394054
e 8 27 151.810887356
e 8 28 298.661103971
e 8 29 176.015676648
e 8 30 226.701036823
e 8 31 56.8496514208
e 8 32 168.662835959
e 8 33 49.9307006704
e 8 34 140.109479778
e 8 35 40.6832770194
e 8 36 185.308138856
e 8 37 35.4367562759
e 8 38 263.372677043
e 8 39 166.898533255
e 8 40 11.2533987746
e 8 41 297.326005285
e 8 42 57.999136153
e 8 43 219.960123205
e 8 44 98.5880128431
e 8 45 169.382729851
e 8 46 209.919051674
e 8 47 201.722173704
e 8 48 265.678340631
e 8 49 66.2696039156
e 8 50 177.143004645
e 8 51 210.213729759
e 8 52 63.7539929815
e 8 53 248.581137264
e 8 54 220.386706976
e 8 55 118.899392287
e 8 56 249.813992646
e 8 57 106.886264604
e 8 58 259.709162231
e 8 59 2.3095159624
e 8 60 144.641640278
e 8 61 53.0292856143
e 8 62 221.087575777
e 8 63 170.802178995
e 8 64 32.8770621575
e 8 65 262.949833995
e 8 66 186.199870985
e 8 67 110.738589183
e 8 68 115.738513206
e 8 69 195.903566587
e 8 70 259.698876735
e 8 71 116.986790748
e 8 72 294.663646633
e 8 73 98.2639705179
e 8 74 106.04880224
e 8 75 282.138126622
e 8 76 46.9487928286
e 8 77 198.46164587
e 8 78 94.2817040298
e 8 79 172.466167508
e 8 80 235.993997194
e 8 81 212.022089222
e 8 82 50.7656091519
e 8 83 8.22215270862
e 8 84 62.1210812097
e 8 85 262.323904121
e 8 86 111.21229828
e 8 87 74.6448308876
e 8 88 100.854696703
e 8 89 287.977106178
e 8 90 124.518766713
e 8 91 40.1788438322
e 8 92 273.095028532
e 8 93 109.066644809
e 8 94 238.336276659
e 8 95 58.9697784717
e 8 96 178.193786596
e 8 97 210.39839339
e 8 98 232.916061124
e 8 99 257.414025683
e 8 100 117.887100586
e 8 101 268.834598403
e 8 102 29.2343704609
e 8 103 267.840031332
e 8 104 196.303257035
e 8 105 0.146860493945
e 8 106 181.992260333
e 8 107 273.793606147
e 8 108 202.527191257
e 8 109 102.733845409
e 8 110 112.408486461
e 8 111 168.812351765
e 8 112 145.146132242
e 8 113 125.209499057
e 8 114 58.2652003121
e 8 115 263.817778657
e 8 116 32.9134344996
e 8 117 49.6945485348
e 8 118 20.6450542151
e 8 119 289.113729062
e 8 120 182.028720219
e 8 121 240.128600378
e 8 122 96.3389489992
e 8 123 217.88982431
e 8 124 198.788786054
e 8 125 253.051396201
e 8 126 259.354297271
e 8 127 292.575148766
e 8 128 169.858047474
e 8 129 241.079975269
e 8 130 121.333187068
e 8 131 260.088751806
e 8 132 8.11663608454
e 8 133 5.11856275463
e 8 134 137.324520722
e 8 135 59.4446004541
e 8 136 154.893043532
e 8 137 80.7763309845
e 8 138 262.958147612
e 8 139 199.900567776
e 8 140 168.889197604
e 8 141 19.8339467908
e 8 142 87.8433440826
e 8 143 38.6842636374
e 8 144 41.9624722169
e 8 145 167.279634861
e 8 146 90.2842582051
e 8 147 10.9582660849
e 8 148 286.017435907
e 8 149 125.772413811
e 9 10 52.492241645
e 9 11 206.745348673
e 9 12 216.968873356
e 9 13 296.636611729
e 9 14 156.565639259
e 9 15 21.4147983688
e 9 16 148.346512538
e 9 17 239.724152406
e 9 18 111.647022988
e 9 19 113.953591308
e 9 20 176.344258462
e 9 21 224.968429506
e 9 22 179.201384737
e 9 23 19.4240319983
e 9 24 288.268561743
e 9 25 157.664887469
e 9 26 45.1251617925
e 9 27 27.224262175
e 9 28 157.540433879
e 9 29 154.833609055
e 9 30 61.2453311328
e 9 31 61.250412604
e 9 32 183.834281874
e 9 33 48.5004973335
e 9 34 285.654658487
e 9 35 254.251246255
e 9 36 4.88910827986
e 9 37 109.865876374
e 9 38 91.6502067548
e 9 39 131.296658007
e 9 40 269.996504046
e 9 41 177.678584887
e 9 42 264.07628011
e 9 43 131.703522047
e 9 44 231.245919365
e 9 45 128.482697033
e 9 46 257.936220384
e 9 47 163.842918615
e 9 48 5.35244013423
e 9 49 15.002990495
e 9 50 88.2583084172
e 9 51 84.3560106267
e 9 52 283.558053434
e 9 53 284.501052212
e 9 54 185.335218917
e 9 55 251.397139333
e 9 56 174.040051293
e 9 57 247.109226783
e 9 58 75.713426119
e 9 59 184.976898893
e 9 60 14.0184441129
e 9 61 216.944501746
e 9 62 252.505372748
e 9 63 64.5364354352
e 9 64 179.684657116
e 9 65 224.64440397
e 9 66 163.467697193
e 9 67 154.462250521
e 9 68 91.5478529616
e 9 69 127.754127841
e 9 70 198.987340157
e 9 71 142.764060688
e 9 72 24.3788534334
e 9 73 13.58919861
e 9 74 21.8931549813
e 9 75 149.898592894
e 9 76 116.870437549
e 9 77 68.899338557
e 9 78 100.338898674
e 9 79 49.5940220154
e 9 80 262.564065776
e 9 81 50.6581333008
e 9 82 57.6318883601
e 9 83 123.302199365
e 9 84 258.447611254
e 9 85 214.221870457
e 9 86 253.677091915
e 9 87 261.387743366
e 9 88 148.233869582
e 9 89 278.123700574
e 9 90 202.142526456
e 9 91 196.387433192
e 9 92 230.621682198
e 9 93 224.590415481
e 9 94 279.000639651
e 9 95 33.0313396137
e 9 96 220.837553227
e 9 97 78.2380185061
e 9 98 220.841184485
e 9 99 30.307916927
e 9 100 29.3420898373
e 9 101 59.6121978152
e 9 102 86.414019
e 9 103 208.131674714
e 9 104 42.6003932028
e 9 105 130.002107547
e 9 106 296.89506217
e 9 107 129.356454652
e 9 108 101.000333202
e 9 109 65.8170825196
e 9 110 293.975728843
e 9 111 98.7314176008
e 9 112 229.218694741
e 9 113 14.7518851337
e 9 114 140.838488548
e 9 115 5.52917470265
e 9 116 23.078367093
e 9 117 32.9806034556
e 9 118 32.036500192
e 9 119 137.289424975
e 9 120 170.043099549
e 9 121 286.575846022
e 9 122 0.881255014798
e 9 123 76.4542314913
e 9 124 205.464113156
e 9 125 156.766575154
e 9 126 285.440217653
e 9 127 41.2300599786
e 9 128 193.962376913
e 9 129 234.565721288
e 9 130 251.709461329
e 9 131 57.4232853482
e 9 132 233.760500812
e 9 133 64.3473217798
e 9 134 140.562813611
e 9 135 201.572525316
e 9 136 278.969383269
e 9 137 19.5577679617
e 9 138 292.08575109
e 9 139 187.965492438
e 9 140 42.1473199078
e 9 141 178.182871803
e 9 142 103.494797192
e 9 143 61.2806515161
e 9 144 111.951298782
e 9 145 241.678054551
e 9 146 270.722583232
e 9 147 238.069113877
e 9 148 220.733107173
e 9 149 285.351100849
e 10 11 141.679019073
e 10 12 27.5617502897
e 10 13 270.875423468
e 10 14 192.562058073
e 10 15 126.046042123
e 10 16 243.731129165
e 10 17 162.861036213
e 10 18 180.251741665
e 10 19 197.15218773
e 10 20 274.43469666
e 10 21 87.0432660598
e 10 22 39.574020568
e 10 23 80.2265935477
e 10 24 207.392657839
e 10 25 99.6254053868
e 10 26 134.269054877
e 10 27 169.901317414
e 10 28 62.9332688948
e 10 29 223.261297099
e 10 30 170.187690497
e 10 31 167.479258889
e 10 32 108.872301559
e 10 33 97.7699776791
e 10 34 198.898325206
e 10 35 29.7152104689
e 10 36 201.926908812
e 10 37 23.7226519848
e 10 38 34.8952794309
e 10 39 206.23225475
e 10 40 103.469041927
e 10 41 292.405632745
e 10 42 90.6835246657
e 10 43 143.450229139
e 10 44 99.5686894756
e 10 45 261.818902103
e 10 46 256.009633804
e 10 47 283.019145319
e 10 48 13.9200241681
e 10 49 297.109442557
e 10 50 244.008563976
e 10 51 3.181924942
e 10 52 11.4579445602
e 10 53 71.3147536984
e 10 54 38.0358936224
e 10 55 31.8440401077
e 10 56 9.50621476231
e 10 57 91.7407396795
e 10 58 138.248315099
e 10 59 230.270895078
e 10 60 28.133712152
e 10 61 92.2965229006
e 10 62 27.8458187193
e 10 63 192.034028896
e 10 64 135.409693243
e 10 65 187.192804327
e 10 66 232.641296324
e 10 67 212.687377937
e 10 68 112.106420883
e 10 69 51.1590819802
e 10 70 188.117841289
e 10 71 87.9607047582
e 10 72 20.0330702683
e 10 73 266.921005177
e 10 74 50.8783858381
e 10 75 267.226756786
e 10 76 165.327591334
e 10 77 140.037242186
e 10 78 58.4605289815
e 10 79 226.681876386
e 10 80 286.874469839
e 10 81 39.835638061
e 10 82 264.582011272
e 10 83 51.7179440657
e 10 84 142.868330041
e 10 85 139.845721429
e 10 86 102.256254836
e 10 87 131.852727814
e 10 88 8.07623115064
e 10 89 286.015255884
e 10 90 142.375802594
e 10 91 206.595440962
e 10 92 198.352797844
e 10 93 275.250583883
e 10 94 236.74119484
e 10 95 186.601272293
e 10 96 109.949683019
e 10 97 125.727683484
e 10 98 234.138377436
e 10 99 66.2250993247
e 10 100 45.197073705
e 10 101 243.306405944
e 10 102 28.0147532373
e 10 103 225.903835798
e 10 104 116.607376033
e 10 105 31.4843306963
e 10 106 35.3771047772
e 10 107 16.2644318864
e 10 108 180.201164465
e 10 109 295.500459422
e 10 110 200.199749491
e 10 111 228.761695873
e 10 112 3.90969374718
e 10 113 208.018335068
e 10 114 214.161237655
e 10 115 239.257871945
e 10 116 8.97453721293
e 10 117 202.407081194
e 10 118 104.596590754
e 10 119 95.5602575001
e 10 120 298.438509361
e 10 121 30.4384314389
e 10 122 119.82218148
e 10 123 44.566836056
e 10 124 53.2770000084
e 10 125 228.655548189
e 10 126 78.7433859468
e 10 127 211.402264968
e 10 128 280.101863014
e 10 129 229.514283354
e 10 130 189.257358597
e 10 131 195.065026242
e 10 132 254.988950346
e 10 133 286.861955609
e 10 134 202.107250925
e 10 135 96.7912227411
e 10 136 217.363916658
e 10 137 264.552314432
e 10 138 136.332219098
e 10 139 211.098153282
e 10 140 77.5787866012
e 10 141 193.038197186
e 10 142 64.8072900666
e 10 143 26.3282607008
e 10 144 7.08894103615
e 10 145 224.230691258
e 10 146 82.3453786875
e 10 147 62.2730858615
e 10 148 238.037645589
e 10 149 138.771112332
e 11 12 97.9956777417
e 11 13 59.9433895105
e 11 14 133.848851097
e 11 15 78.0755181581
e 11 16 89.2090132597
e 11 17 38.032105165
e 11 18 161.792281673
e 11 19 293.809013445
e 11 20 200.537346029
e 11 21 250.818369277
e 11 22 281.845484615
e 11 23 179.285903251
e 11 24 177.641394274
e 11 25 82.2519829479
e 11 26 236.316299017
e 11 27 18.4552075186
e 11 28 237.704869063
e 11 29 252.877959858
e 11 30 243.684225987
e 11 31 181.209409688
e 11 32 30.3154957364
e 11 33 94.419452262
e 11 34 295.837634993
e 11 35 37.7249635638
e 11 36 55.7517536381
e 11 37 48.1500469628
e 11 38 257.434252964
e 11 39 57.4863306769
e 11 40 7.77359712804
e 11 41 73.6856324015
e 11 42 199.58463749
e 11 43 145.110154926
e 11 44 151.275727535
e 11 45 33.0357437824
e 11 46 87.2552656818
e 11 47 232.580909348
e 11 48 223.845246006
e 11 49 284.76739834
e 11 50 248.462944763
e 11 51 240.743512545
e 11 52 269.192004726
e 11 53 64.7322242212
e 11 54 299.241110224
e 11 55 36.1640425686
e 11 56 9.74749403394
e 11 57 26.0584731416
e 11 58 34.8834070797
e 11 59 107.350930214
e 11 60 107.520568639
e 11 61 56.2471977825
e 11 62 269.411601445
e 11 63 299.115950997
e 11 64 207.587856871
e 11 65 197.480494888
e 11 66 160.440925399
e 11 67 177.100631785
e 11 68 43.2192928858
e 11 69 54.451128592
e 11 70 240.150977577
e 11 71 7.59420024455
e 11 72 285.194324261
e 11 73 77.5417554703
e 11 74 215.927586588
e 11 75 283.816541382
e 11 76 112.390174158
e 11 77 22.8232603836
e 11 78 193.355697754
e 11 79 228.631144349
e 11 80 20.4659906794
e 11 81 37.6751105427
e 11 82 15.8629194443
e 11 83 107.940546909
e 11 84 135.333150889
e 11 85 268.545284069
e 11 86 9.91411993596
e 11 87 186.904147822
e 11 88 21.4164685344
e 11 89 51.2409701404
e 11 90 150.743347383
e 11 91 100.994209642
e 11 92 159.191946132
e 11 93 242.099022807
e 11 94 233.293029846
e 11 95 247.753105508
e 11 96 153.71688201
e 11 97 272.283965168
e 11 98 14.4050639152
e 11 99 58.6406106617
e 11 100 41.2801718716
e 11 101 199.927400713
e 11 102 66.5265203838
e 11 103 200.358601181
e 11 104 28.2229262179
e 11 105 45.17577933
e 11 106 202.419343102
e 11 107 297.736089077
e 11 108 245.698427357
e 11 109 160.02873413
e 11 110 74.8460615389
e 11 111 155.395211411
e 11 112 21.1673588774
e 11 113 82.0797249721
e 11 114 184.812617585
e 11 115 25.9921321464
e 11 116 113.075870137
e 11 117 290.180809461
e 11 118 202.808079575
e 11 119 107.446621497
e 11 120 95.8015108709
e 11 121 278.201699321
e 11 122 171.691850135
e 11 123 74.6826334769
e 11 124 157.646802397
e 11 125 34.7193192244
e 11 126 76.5554108083
e 11 127 25.3920549103
e 11 128 174.463731284
e 11 129 240.739465738
e 11 130 50.9347025569
e 11 131 208.839694316
e 11 132 205.176141354
e 11 133 222.766753983
e 11 134 185.81291154
e 11 135 130.038048372
e 11 136 91.2256287541
e 11 137 68.6991516285
e 11 138 53.6783186738
e 11 139 275.841373366
e 11 140 231.10238284
e 11 141 199.343433912
e 11 142 98.8479201012
e 11 143 221.941511577
e 11 144 91.1593470789
e 11 145 294.564279559
e 11 146 17.403128649
e 11 147 225.82679201
e 11 148 198.715576068
e 11 149 286.330445531
e 12 13 90.5712096279
e 12 14 204.745427479
e 12 15 229.33942573
e 12 16 195.852309192
e 12 17 50.7972087767
e 12 18 36.7130483108
e 12 19 163.495007208
e 12 20 257.630356286
e 12 21 248.343039292
e 12 22 287.563681958
e 12 23 232.957432418
e 12 24 48.8372646748
e 12 25 56.4127017458
e 12 26 57.9397085502
e 12 27 296.903696551
e 12 28 2.39274504863
e 12 29 281.78837757
e 12 30 217.406874185
e 12 31 136.661038474
e 12 32 110.865808094
e 12 33 210.585208287
e 12 34 140.33924969
e 12 35 104.382130738
e 12 36 232.253242761
e 12 37 104.439859414
e 12 38 94.5479708113
e 12 39 268.528321721
e 12 40 31.8331622441
e 12 41 103.817747548
e 12 42 120.119084613
e 12 43 288.214086437
e 12 44 76.7745063487
e 12 45 295.573499225
e 12 46 37.4723423258
e 12 47 172.175243218
e 12 48 156.920279205
e 12 49 155.722014667
e 12 50 284.66992077
e 12 51 191.191863754
e 12 52 291.332307098
e 12 53 155.029681587
e 12 54 117.717671006
e 12 55 251.204333407
e 12 56 144.835994165
e 12 57 157.25425688
e 12 58 148.133663785
e 12 59 23.4101259986
e 12 60 101.425392632
e 12 61 57.8160760614
e 12 62 223.954911102
e 12 63 123.423089503
e 12 64 39.1255831068
e 12 65 52.9204441455
e 12 66 269.934280091
e 12 67 279.036851718
e 12 68 59.3356804576
e 12 69 92.6543378173
e 12 70 255.441121553
e 12 71 47.782090727
e 12 72 285.210671788
e 12 73 109.67033032
e 12 74 184.47133182
e 12 75 244.877132869
e 12 76 250.279832991
e 12 77 86.7956311661
e 12 78 284.417717513
e 12 79 13.6550845913
e 12 80 288.678505445
e 12 81 268.953833862
e 12 82 18.4896196108
e 12 83 24.9576483389
e 12 84 101.541954715
e 12 85 143.047532363
e 12 86 79.8296111947
e 12 87 110.690418799
e 12 88 113.413789723
e 12 89 15.7956949756
e 12 90 42.5667667124
e 12 91 218.465200321
e 12 92 297.826467254
e 12 93 45.0775772935
e 12 94 248.177417313
e 12 95 273.068218372
e 12 96 258.97547537
e 12 97 87.2210679913
e 12 98 184.514048843
e 12 99 198.006833188
e 12 100 136.258380584
e 12 101 204.469553669
e 12 102 77.9984665591
e 12 103 254.922407786
e 12 104 222.061304048
e 12 105 185.033620084
e 12 106 186.976739951
e 12 107 30.2746916025
e 12 108 101.665217883
e 12 109 48.168785956
e 12 110 134.384594938
e 12 111 254.022732812
e 12 112 29.9240025524
e 12 113 292.488793692
e 12 114 167.910058916
e 12 115 10.9615608894
e 12 116 0.930836454505
e 12 117 280.229975129
e 12 118 278.646726599
e 12 119 222.319997559
e 12 120 61.6568004875
e 12 121 32.1688962617
e 12 122 246.546829263
e 12 123 242.284313222
e 12 124 164.85497746
e 12 125 255.830174174
e 12 126 285.220690682
e 12 127 203.44924969
e 12 128 74.8607175977
e 12 129 158.322051258
e 12 130 260.056076601
e 12 131 262.022589485
e 12 132 273.353150433
e 12 133 143.800152864
e 12 134 40.1999180423
e 12 135 277.264023238
e 12 136 29.3764834355
e 12 137 270.707027523
e 12 138 78.7283674412
e 12 139 187.570719615
e 12 140 67.4282332448
e 12 141 1.38840255628
e 12 142 188.817076685
e 12 143 299.131298224
e 12 144 270.548583601
e 12 145 81.0950291824
e 12 146 255.623600224
e 12 147 184.592672133
e 12 148 56.6520830856
e 12 149 220.867366299
e 13 14 260.119145714
e 13 15 260.318700036
e 13 16 84.0862050773
e 13 17 111.946884184
e 13 18 50.8054098382
e 13 19 78.9543310789
e 13 20 89.0521836857
e 13 21 276.691686318
e 13 22 223.445572208
e 13 23 230.95368557
e 13 24 178.23618929
e 13 25 37.4852108231
e 13 26 238.547808065
e 13 27 253.8253412
e 13 28 121.199357929
e 13 29 141.240706199
e 13 30 297.635142025
e 13 31 259.147791893
e 13 32 103.470355699
e 13 33 187.177679054
e 13 34 231.344897347
e 13 35 120.584291181
e 13 36 6.91556267681
e 13 37 188.348294253
e 13 38 270.965263431
e 13 39 112.471671918
e 13 40 270.944499887
e 13 41 80.350463275
e 13 42 50.2054525487
e 13 43 254.121275919
e 13 44 142.327468612
e 13 45 56.6871146532
e 13 46 271.016088232
e 13 47 287.105184424
e 13 48 20.5315357813
e 13 49 16.5368612086
e 13 50 57.8448068685
e 13 51 81.8025986486
e 13 52 202.574487343
e 13 53 189.715405518
e 13 54 112.062675919
e 13 55 176.404595548
e 13 56 117.976158648
e 13 57 42.1240371809
e 13 58 69.3985412089
e 13 59 115.749579251
e 13 60 115.260641052
e 13 61 165.069544976
e 13 62 75.4748924609
e 13 63 63.1923841215
e 13 64 214.486951961
e 13 65 92.4860104538
e 13 66 292.980976468
e 13 67 216.069575052
e 13 68 61.3536055466
e 13 69 260.538782016
e 13 70 91.4324722024
e 13 71 9.80324542797
e 13 72 122.526262899
e 13 73 2.35221428653
e 13 74 51.4012878553
e 13 75 217.984672765
e 13 76 259.042806628
e 13 77 57.5629665981
e 13 78 20.1001827838
e 13 79 139.447015607
e 13 80 57.2169070113
e 13 81 155.68316358
e 13 82 153.79893575
e 13 83 104.417638737
e 13 84 285.744853248
e 13 85 35.874572357
e 13 86 120.942638685
e 13 87 160.964261634
e 13 88 224.45729637
e 13 89 283.419241919
e 13 90 59.7870184974
e 13 91 91.191038492
e 13 92 241.803138395
e 13 93 170.907297126
e 13 94 10.351967197
e 13 95 128.855025924
e 13 96 200.269346387
e 13 97 275.230584445
e 13 98 195.937414966
e 13 99 277.589769554
e 13 100 154.846186237
e 13 101 60.1545030304
e 13 102 150.054361932
e 13 103 16.5431981118
e 13 104 273.617689853
e 13 105 259.811910041
e 13 106 147.777751232
e 13 107 129.829289374
e 13 108 254.419029324
e 13 109 253.550305373
e 13 110 275.855993505
e 13 111 72.0087304538
e 13 112 37.35574928
e 13 113 261.208083504
e 13 114 6.60631904868
e 13 115 40.4443283697
e 13 116 135.050979208
e 13 117 130.706442404
e 13 118 215.316202008
e 13 119 130.302335911
e 13 120 185.65753282
e 13 121 267.273520531
e 13 122 105.66148267
e 13 123 93.7913162516
e 13 124 20.4897124061
e 13 125 203.497680871
e 13 126 173.983053722
e 13 127 91.5608171561
e 13 128 35.8775062352
e 13 129 275.825835009
e 13 130 169.932605822
e 13 131 274.682501073
e 13 132 109.272347902
e 13 133 27.8604308808
e 13 134 271.607550771
e 13 135 204.768619574
e 13 136 106.823216544
e 13 137 184.413479706
e 13 138 161.86986806
e 13 139 299.093705054
e 13 140 249.800829142
e 13 141 185.274840281
e 13 142 69.6373793544
e 13 143 66.9693145084
e 13 144 96.490651922
e 13 145 34.0136895827
e 13 146 136.622824508
e 13 147 23.6210866711
e 13 148 261.1737535
e 13 149 263.852101382
e 14 15 203.902718806
e 14 16 297.17245085
e 14 17 149.525056805
e 14 18 154.760790146
e 14 19 247.087265532
e 14 20 61.3203281069
e 14 21 64.8021755841
e 14 22 4.19476561065
e 14 23 91.3053829418
e 14 24 163.019191205
e 14 25 255.573363234
e 14 26 147.12210808
e 14 27 80.593816049
e 14 28 82.2873477511
e 14 29 93.0488170455
e 14 30 92.3436921399
e 14 31 108.363653764
e 14 32 51.8434810807
e 14 33 14.6230408482
e 14 34 267.060986491
e 14 35 225.428185174
e 14 36 77.6776904456
e 14 37 25.0982996298
e 14 38 61.0219692486
e 14 39 102.066862318
e 14 40 284.684864963
e 14 41 139.106134786
e 14 42 105.607687697
e 14 43 21.3304045783
e 14 44 113.499768492
e 14 45 173.128122545
e 14 46 7.15011839145
e 14 47 226.352847564
e 14 48 141.928218827
e 14 49 151.268946799
e 14 50 145.112116748
e 14 51 139.996700598
e 14 52 233.130999559
e 14 53 5.1075847218
e 14 54 58.0188472601
e 14 55 107.361781764
e 14 56 28.2685860727
e 14 57 177.391761231
e 14 58 51.538996336
e 14 59 133.944293269
e 14 60 114.113040548
e 14 61 102.765421465
e 14 62 192.080558889
e 14 63 87.1426295899
e 14 64 235.312199677
e 14 65 83.7353249139
e 14 66 167.297075503
e 14 67 253.440559653
e 14 68 251.482718998
e 14 69 195.388094841
e 14 70 95.4577933289
e 14 71 113.765388705
e 14 72 223.141223074
e 14 73 77.6462653298
e 14 74 89.1634588005
e 14 75 201.806332473
e 14 76 115.72685383
e 14 77 243.985683396
e 14 78 294.066958656
e 14 79 152.663896791
e 14 80 252.081037347
e 14 81 263.998207853
e 14 82 140.345958697
e 14 83 267.511011789
e 14 84 257.622361375
e 14 85 136.75789495
e 14 86 178.994749179
e 14 87 168.067998968
e 14 88 37.9864134709
e 14 89 50.612485979
e 14 90 132.24656322
e 14 91 140.807344895
e 14 92 291.100052524
e 14 93 170.422626232
e 14 94 135.697737456
e 14 95 172.736118244
e 14 96 175.218041542
e 14 97 114.079388741
e 14 98 234.193545093
e 14 99 60.4126380655
e 14 100 79.2089421528
e 14 101 105.295330682
e 14 102 93.8489120382
e 14 103 98.1465219111
e 14 104 43.4860601682
e 14 105 285.037279576
e 14 106 26.7874401733
e 14 107 166.016000003
e 14 108 169.065077085
e 14 109 137.656523891
